"","GEOID","SFHA","Flood.Factor"
"2055","12086009315",0.555555556,1
"2056","12086009400",0.529042386,0.654631083
"2057","12086009501",0,0.35316947
"2058","12086009503",0.368846436,0.371785452
"2059","12086009504",0.01322199,0.081419624
"2060","12086009600",0.253937008,0.231299213
"2061","12086009703",0.433606557,0.319672131
"2062","12086009704",0.512300123,0.453874539
"2063","12086009705",0.685714286,0.114285714
"2064","12086009706",0.692307692,0.215384615
"2065","12086009803",0.026365348,0.238229755
"2066","12086009804",0,0.160469667
"2067","12086009806",0.066037736,0.566037736
"2068","12086009807",0.189613527,0.15942029
"2069","12086009808",0.918660287,0.424880383
"2070","12086009901",0.995535714,0.163392857
"2071","12086009903",0.23653088,0.132720105
"2072","12086009904",0.996240602,0.422932331
"2073","12086009905",0,0.136932192
"2074","12086009906",0.188299817,0.496648385
"2075","12086010001",0.99553372,0.255471192
"2076","12086010005",0.913651712,0.973950796
"2077","12086010006",0.382209189,0.772727273
"2078","12086010009",0.776036866,0.48202765
"2079","12086010010",0.65,0.453846154
"2080","12086010011",0.116394606,0.169623847
"2081","12086010012",0.55904059,0.087945879
"2082","12086010013",0.988736927,0.711182623
"2083","12086010015",1,1
"2084","12086010016",0.998542274,0.718658892
"2085","12086010193",0.550902527,0.21732852
"2086","12086010198",0.467298578,0.349763033
"2087","12086010201",0.223188406,0.30531401
"2088","12086010204",0.257359924,0.31291548
"2089","12086010205",0.028739867,0.050110538
"2090","12086010207",0.55625,0.275
"2091","12086010208",0.181547619,0.086309524
"2092","12086010209",0.465191932,0.493819128
"2093","12086010210",0.522864019,0.383273165
"2094","12086010300",0.4204947,0.413155749
"2095","12086010400",0.140273972,0.333150685
"2096","12086010500",0.650053705,0.794414608
"2097","12086010604",0.504602992,0.571346375
"2098","12086010606",0.675662651,0.808674699
"2099","12086010608",0.212368728,0.910151692
"2100","12086010609",0.675257732,0.883505155
"2101","12086010610",0.557916381,0.741603838
"2102","12086010612",0.997847478,0.964637146
"2103","12086010613",0.990720914,0.977872948
"2104","12086010614",0.96641923,0.999646518
"2105","12086010617",0.995705082,0.997852541
"2106","12086010703",0.367666232,0.765971317
"2107","12086010704",0.62765639,0.972762646
"2108","12086010801",0.496607033,0.605181986
"2109","12086010802",0.536879433,0.568085106
"2110","12086010900",0.055165496,0.222668004
"2111","12086011001",0.258002561,0.529449424
"2112","12086011003",0.44766147,0.500371195
"2113","12086011005",0.611904762,0.875
"2114","12086011007",0.86671147,0.995743728
"2115","12086011008",0.996143959,0.998071979
"2116","12086011009",0.774547804,0.998062016
"2117","12086011101",0.023294509,0.606489185
"2118","12086011102",0.199681782,0.355608592
"2119","12086011201",0.638790036,0.285587189
"2120","12086011202",0.342962185,0.510504202
"2121","12086011300",0.005645161,0.594758065
"2122","12086011401",0.778768507,0.982671602
"2123","12086011403",0.585820896,0.707711443
"2124","12086011404",0.909050773,0.847682119
"2125","12086011500",0.929003181,0.669565217
"2126","12086011600",0.904893177,0.863542385
"2127","12086011700",0.992982456,0.996491228
"2128","12086011800",0.992740472,0.94646098
"2129","12086011900",0.987851662,0.994245524
"2130","12086012000",0.888888889,1
"2131","12086012100",0.996884735,1
"2132","12086012200",0.985958486,0.999389499
"2133","12086012300",0.991330954,0.901070882
"2134","12086012400",0.990465712,0.939127246
"2135","12086012500",0.221671827,0.910216718
"2136","12086012600",0.008710801,0.989547038
"2137","12086012700",0.993949395,0.929592959
"2138","12086012800",0.988713318,0.995485327
"2139","12086012900",0.49833887,0.996677741
"2140","12086013000",0.471285324,1
"2141","12086013100",0.093406594,0.997252747
"2142","12086013200",0.007064364,1
"2143","12086013300",0.145502646,0.939153439
"2144","12086013400",0.372093023,1
"2145","12086013500",0.054621849,1
"2146","12086013600",0.016806723,0.99719888
"2147","12086013700",0.361290322,0.864516129
"2148","12086013800",0.379912664,0.991266376
"2149","12086013900",0.026490066,0.963576159
"2150","12086014000",0.793217535,0.618693135
"2151","12086014100",0.912350597,0.637450199
"2152","12086014200",0.064673157,0.068150209
"2153","12086014300",0.088262911,0.097652582
"2154","12086014400",0.392776523,0.102708804
"2155","12086014500",0.518439716,0.345390071
"2156","12086014600",0.687116564,0.251533742
"2157","12086014700",0.765654649,0.104364326
"2158","12086014800",0.544176707,0.022088353
"2159","12086014900",0.763398692,0.07124183
"2160","12086015000",0.847554806,0.245531197
"2161","12086015100",0.865647365,0.077748861
"2162","12086015200",0.687217194,0.342477376
"2163","12086015300",0.664233577,0.19447341
"2164","12086015400",0.760307861,0.312259483
"2165","12086015500",0.997434582,0.179579271
"2166","12086015600",0.95532995,0.861928934
"2167","12086015700",0.996491228,0.409356725
"2168","12086015800",0.853264857,0.017608217
"2169","12086015900",0.565919283,0.060089686
"2170","12086016000",0.514623956,0.068245125
"2171","12086016100",0.506648006,0.124562631
"2172","12086016200",0.224250326,0.130378096
"2173","12086016300",0.108108108,0.073648649
"2174","12086016400",0.497282608,0.231884058
"2175","12086016500",0.253564547,0.059344894
"2176","12086016600",0.101898102,0.044955045
"2177","12086016700",0.204968944,0.082125604
"2178","12086016800",0.403869407,0.022974607
"2179","12086016900",0.049382716,0.004938272
"2180","12086017000",0.540445487,0.016412661
"2181","12086017100",0.608256881,0.068807339
"2182","12086017200",0.993832599,0.045814978
"2183","12086017300",0.979775281,0.062921348
"2184","12086017400",0.977820636,0.025072324
"2185","12086017500",0.981549816,0.025830258
"2186","12086017600",0.976793249,0.012658228
"2187","12086017700",0.047244095,0.062992126
"2188","12086017800",0.15942029,0.086956522
"2189","12086017900",0.216083916,0.029370629
"2190","12086018000",0.635883085,0.163246269
"2191","12086018100",0.067567568,0.038461538
"2192","12086018200",0.627819548,0.244360902
"2193","12086018300",0.265478424,0.084427767
"2194","12086018400",0.495664739,0.062138728
"2195","12086018500",0.001383126,0.006915629
"2196","12086018600",0.785788924,0.198014629
"2197","12086018700",0.387308534,0.184536834
"2198","12086018800",0.951566952,0.38034188
"2199","12086018900",0.694033413,0.154176611
"2200","12086019000",0.410852713,0.276485788
"2201","12086019100",0.774663677,0.248878924
"2202","12086019200",0.988673139,0.033980583
"2203","12086019300",0.006198347,0.064566116
"2204","12086019400",0.4332893,0.060766182
"2205","12086019500",0.275483304,0.219244288
"2206","12086019600",0.940634596,0.270726714
"2207","12086019700",0.358231707,0.331554878
"2208","12086019800",0,0.377955378
"2209","12086019900",0.585993821,0.212838998
"2210","12086020000",0.31835206,0.595973783
"2211","12086020100",0.181006493,0.284090909
"2212","12086020200",0.008486563,0.257425743
"2213","12086020300",0.108843537,0.252672498
"2214","12086490100",0.967164179,0.52238806
"2215","12086980100",0.99543379,0.945205479
"2216","12086980200",0.75,0.5
"2217","12086980300",0.029411765,0.397058824
"2218","12086980400",0.916666667,0.8125
"2219","12086980500",0.794285714,0.534285714
"2220","12086980600",1,0.833333333
"2221","12086980700",0.419354839,0.983870968
"2222","12086980800",0.394736842,0.657894737
"2223","12086980900",0.533333333,0.6
"2224","12086981000",0.935483871,0.806451613
"2225","12086990000",0.75,0
"2226","12087970200",0.891399416,0.973396501
"2227","12087970300",0.727138097,0.964457608
"2228","12087970400",0.691449814,0.987157824
"2229","12087970500",0.769760696,0.989847716
"2230","12087970600",0.925027564,0.967475193
"2231","12087970700",0.931791454,0.908271266
"2232","12087970800",0.902066773,0.972655008
"2233","12087970900",0.943171402,0.95004583
"2234","12087971001",0.997390396,0.942066806
"2235","12087971002",0.998659068,0.919544083
"2236","12087971100",0.998138669,0.983248022
"2237","12087971200",0.992131617,0.981402003
"2238","12087971300",0.980582524,0.941747573
"2239","12087971401",0.999471552,0.959661793
"2240","12087971402",0.999150623,0.98216308
"2241","12087971501",0.998615917,0.901730104
"2242","12087971502",1,0.916064837
"2243","12087971600",0.998677832,0.918907007
"2244","12087971700",0.998802396,0.947305389
"2245","12087971800",0.865480132,0.704884106
"2246","12087971900",1,0.995726496
"2247","12087972000",0.997349823,0.986749117
"2248","12087972100",0.994269341,0.974212034
"2249","12087972200",0.933078394,1
"2250","12087972300",0.253041363,1
"2251","12087972400",0.345628415,0.840846995
"2252","12087972500",0.576923077,0.856043956
"2253","12087972600",0.520080321,0.995983936
"2254","12087980000",0.999642346,0.782761087
"2255","12091020100",0.06600176,0.117043121
"2256","12091020200",0.033446437,0.093553078
"2257","12091020301",0.011904762,0.034832451
"2258","12091020302",0.03867984,0.073365567
"2259","12091020400",0.004771846,0.032806442
"2260","12091020500",0.014042126,0.040621866
"2261","12091020600",0.026348039,0.02879902
"2262","12091020700",0.017342096,0.035231836
"2263","12091020800",0.050734313,0.124165554
"2264","12091020900",0.054867256,0.071150442
"2265","12091021001",0.0854531,0.202702703
"2266","12091021002",0.061797753,0.227744166
"2267","12091021101",0.033130867,0.132523468
"2268","12091021102",0.102175157,0.207212364
"2269","12091021200",0.085034014,0.113756614
"2270","12091021400",0.058823529,0.117647059
"2271","12091021501",0.1248,0.338133333
"2272","12091021502",0.061175045,0.290127196
"2273","12091021600",0.037296037,0.356643357
"2274","12091021700",0.029565217,0.214782609
"2275","12091021801",0.038427562,0.099823322
"2276","12091021802",0.033549147,0.085932902
"2277","12091021900",0.04950205,0.048623316
"2278","12091022001",0,0.118955513
"2279","12091022002",0.049795918,0.248979592
"2280","12091022100",0.023554604,0.196288365
"2281","12091022300",0.173124484,0.476504534
"2282","12091022400",0.132375577,0.447408928
"2283","12091022500",0.017232376,0.198955614
"2284","12091022600",0.042097489,0.227474151
"2285","12091022700",0.064049586,0.26584022
"2286","12091022800",0,0.107476636
"2287","12091022900",0.016458853,0.102244389
"2288","12091023100",0.147889374,0.268704512
"2289","12091023200",0.644042232,0.901960784
"2290","12091023303",0.863709677,0.788709677
"2291","12091023304",0.213864307,0.508849558
"2292","12091023305",0.046076642,0.269160584
"2293","12091023306",0.200566974,0.407512403
"2294","12091023307",0,0.24906786
"2295","12091023308",0.074930251,0.210043842
"2296","12099007504",0.12995896,0.544459644
"2297","12099007605",0.112374582,0.553177258
"2298","12101030101",0.66595059,0.778195489
"2299","12101030102",0.998157531,0.99170889
"2300","12101030202",0.998874297,0.993245779
"2301","12101030203",0.984693878,0.993622449
"2302","12101030204",0.986870897,0.987964989
"2303","12101030205",0.985626283,0.981519507
"2304","12101030301",1,0.975928473
"2305","12101030302",0.999416909,0.977259475
"2306","12101030303",0.980171249,0.985128436
"2307","12101030404",0.649014778,0.487068966
"2308","12101030405",0.815768302,0.855189059
"2309","12101030406",0.645181876,0.790682833
"2310","12101030407",0.539124668,0.604774536
"2311","12101030408",0.593685655,0.559368566
"2312","12101030409",0.70799458,0.690379404
"2313","12101030410",0.479009688,0.244348762
"2314","12101030411",0.79597141,0.496426251
"2315","12101030412",0.655555556,0.498518519
"2316","12101030501",0.116236162,0.08302583
"2317","12101030502",0.432860041,0.486815416
"2318","12101030601",0.273684211,0.166917293
"2319","12101030602",0.05862069,0.062068966
"2320","12101030700",0.000965717,0.083051666
"2321","12101030800",0.355635925,0.630500301
"2322","12101030901",0.620151372,0.699148534
"2323","12101030903",0.079365079,0.156613757
"2324","12101030904",0.302428256,0.149006623
"2325","12101030905",0.418899859,0.122002821
"2326","12101031003",0.02037037,0.222592593
"2327","12101031005",0.226442659,0.299488678
"2328","12101031006",0,0.155172414
"2329","12101031007",0.001785714,0.090178571
"2330","12101031008",0.307790549,0.251596424
"2331","12101031009",0.122359796,0.35396941
"2332","12101031010",0.005901288,0.13251073
"2333","12101031011",0.032745592,0.114189757
"2334","12101031012",0.004074074,0.103333333
"2335","12101031013",0.068100358,0.468817204
"2336","12101031014",0.001293661,0.119663648
"2337","12101031101",0.317052632,0.477052632
"2338","12101031102",0.323819978,0.386388584
"2339","12101031203",0.272084806,0.431095406
"2340","12101031204",0.075283145,0.243171219
"2341","12101031205",0.025034137,0.167501138
"2342","12101031206",0.045298559,0.179821551
"2343","12101031207",0.076671036,0.177588467
"2344","12101031208",0.085633404,0.072186837
"2345","12101031301",0.237614238,0.108706109
"2346","12101031302",0.344331344,0.065286065
"2347","12101031401",0.087306502,0.239628483
"2348","12101031404",0.005813953,0.082364341
"2349","12101031405",0.005069708,0.114068441
"2350","12101031406",0.327942498,0.410601977
"2351","12101031407",0.038860104,0.144214162
"2352","12101031408",0.525908739,0.807424594
"2353","12101031409",0.60426009,0.072869955
"2354","12101031503",0.076129032,0.111612903
"2355","12101031504",0.533492823,0.183014354
"2356","12101031505",0.551777434,0.111282844
"2357","12101031506",0.753932584,0.13258427
"2358","12101031507",0.136046938,0.144847818
"2359","12101031508",0.029934044,0.084221208
"2360","12101031601",0.044489677,0.124745566
"2361","12101031602",0.229074889,0.09030837
"2362","12101031603",0.099341712,0.042788749
"2363","12101031604",0.082905105,0.060294621
"2364","12101031605",0.196210269,0.072432763
"2365","12101031701",0.523988504,0.10369224
"2366","12101031703",0.158254918,0.077630453
"2367","12101031704",0.265940404,0.05254726
"2368","12101031705",0.16890595,0.104126679
"2369","12101031706",0.669541534,0.124375851
"2370","12101031707",0.173549884,0.077958237
"2371","12101031708",0.363670982,0.081492765
"2372","12101031804",0.033657183,0.278625954
"2373","12101031805",0.044676806,0.226235741
"2374","12101031806",0.040758676,0.234059726
"2375","12101031807",0.110102843,0.340592861
"2376","12101031808",0.058890147,0.159682899
"2377","12101031809",0.400739176,0.13093981
"2378","12101031901",0.201462226,0.090982941
"2379","12101031902",0.188074423,0.050661287
"2380","12101031903",0.15379994,0.057975368
"2381","12101032001",0.131818181,0.044405594
"2382","12101032005",0.155068079,0.091527988
"2383","12101032006",0.273449132,0.153349876
"2384","12101032007",0.116793893,0.021374046
